Word, Document Name, Frequency, tf_idf
usual, the-ad-dressing-of-cats, 1, 3.9068905956085187
easy, the-ad-dressing-of-cats, 1, 3.9068905956085187
must, the-ad-dressing-of-cats, 1, 1.4594316186372973
familiarity, the-ad-dressing-of-cats, 1, 3.9068905956085187
gambol, the-ad-dressing-of-cats, 1, 3.9068905956085187
much, the-ad-dressing-of-cats, 3, 4.754887502163469
i've, the-ad-dressing-of-cats, 1, 3.9068905956085187
always, the-ad-dressing-of-cats, 1, 1.3536369546147005
fight, the-ad-dressing-of-cats, 1, 3.9068905956085187
canine, the-ad-dressing-of-cats, 1, 3.9068905956085187
sure, the-ad-dressing-of-cats, 1, 2.1699250014423126
treat, the-ad-dressing-of-cats, 1, 3.9068905956085187
course, the-ad-dressing-of-cats, 1, 3.9068905956085187
them, the-ad-dressing-of-cats, 2, 1.813781191217037
then, the-ad-dressing-of-cats, 1, 0.5525410230287789
rabbit, the-ad-dressing-of-cats, 1, 3.0
you, the-ad-dressing-of-cats, 12, 2.6687090560373763
ad, the-ad-dressing-of-cats, 4, 8.67970000576925
grouse, the-ad-dressing-of-cats, 1, 3.0
they, the-ad-dressing-of-cats, 2, 0.7522969717704978
an, the-ad-dressing-of-cats, 2, 3.1699250014423126
as, the-ad-dressing-of-cats, 2, 1.1050820460575579
at, the-ad-dressing-of-cats, 1, 0.38332863955150565
your, the-ad-dressing-of-cats, 2, 2.2309544348398727
heard, the-ad-dressing-of-cats, 1, 1.5849625007211563
dress, the-ad-dressing-of-cats, 4, 8.67970000576925
personal, the-ad-dressing-of-cats, 1, 3.9068905956085187
be, the-ad-dressing-of-cats, 1, 0.6415460290875238
pekes, the-ad-dressing-of-cats, 1, 2.1699250014423126
makes, the-ad-dressing-of-cats, 1, 1.5849625007211563
such, the-ad-dressing-of-cats, 2, 2.1088955680447525
slap, the-ad-dressing-of-cats, 1, 3.9068905956085187
how, the-ad-dressing-of-cats, 2, 2.9188632372745946
mind, the-ad-dressing-of-cats, 2, 3.1699250014423126
see, the-ad-dressing-of-cats, 1, 2.5025003405291835
are, the-ad-dressing-of-cats, 8, 3.8834146173619337
by, the-ad-dressing-of-cats, 1, 1.0
so, the-ad-dressing-of-cats, 4, 2.743565638287748
call, the-ad-dressing-of-cats, 3, 5.777998255668669
a, the-ad-dressing-of-cats, 18, 2.0320930153068004
one, the-ad-dressing-of-cats, 1, 0.7104933828050151
i, the-ad-dressing-of-cats, 8, 3.0091878870819913
worse, the-ad-dressing-of-cats, 1, 3.9068905956085187
salmon, the-ad-dressing-of-cats, 1, 3.9068905956085187
whom, the-ad-dressing-of-cats, 2, 4.339850002884625
o, the-ad-dressing-of-cats, 1, 3.9068905956085187
the, the-ad-dressing-of-cats, 7, 0.4134615860516221
finished, the-ad-dressing-of-cats, 1, 3.9068905956085187
licks, the-ad-dressing-of-cats, 1, 3.9068905956085187
strassburg, the-ad-dressing-of-cats, 1, 3.9068905956085187
types, the-ad-dressing-of-cats, 1, 3.9068905956085187
to, the-ad-dressing-of-cats, 10, 1.5919859484925394
seen, the-ad-dressing-of-cats, 1, 2.1699250014423126
clown, the-ad-dressing-of-cats, 1, 3.9068905956085187
but, the-ad-dressing-of-cats, 6, 2.299971837309034
cream, the-ad-dressing-of-cats, 1, 3.0
these, the-ad-dressing-of-cats, 1, 2.1699250014423126
sane, the-ad-dressing-of-cats, 1, 3.9068905956085187
so's, the-ad-dressing-of-cats, 1, 3.9068905956085187
sauce, the-ad-dressing-of-cats, 1, 3.9068905956085187
do, the-ad-dressing-of-cats, 1, 1.1844245711374273
got, the-ad-dressing-of-cats, 1, 3.0
know, the-ad-dressing-of-cats, 1, 1.2630344058337937
name, the-ad-dressing-of-cats, 1, 0.8300749985576876
people, the-ad-dressing-of-cats, 1, 1.925999418556223
there's, the-ad-dressing-of-cats, 1, 0.7369655941662061
paste, the-ad-dressing-of-cats, 1, 3.0
need, the-ad-dressing-of-cats, 1, 1.925999418556223
you've, the-ad-dressing-of-cats, 2, 6.0
might, the-ad-dressing-of-cats, 1, 2.5025003405291835
taste, the-ad-dressing-of-cats, 1, 3.9068905956085187
hat, the-ad-dressing-of-cats, 1, 2.5025003405291835
this, the-ad-dressing-of-cats, 3, 4.378294855911892
friend, the-ad-dressing-of-cats, 1, 3.9068905956085187
paw, the-ad-dressing-of-cats, 1, 2.5025003405291835
habitat, the-ad-dressing-of-cats, 1, 3.9068905956085187
seldom, the-ad-dressing-of-cats, 1, 3.9068905956085187
learnt, the-ad-dressing-of-cats, 1, 3.9068905956085187
first, the-ad-dressing-of-cats, 1, 2.1699250014423126
till, the-ad-dressing-of-cats, 1, 3.9068905956085187
dogs, the-ad-dressing-of-cats, 1, 3.0
bark, the-ad-dressing-of-cats, 1, 0.7964666059148681
good, the-ad-dressing-of-cats, 1, 2.5025003405291835
hold, the-ad-dressing-of-cats, 1, 3.9068905956085187
games, the-ad-dressing-of-cats, 1, 3.0
what, the-ad-dressing-of-cats, 1, 1.1844245711374273
form, the-ad-dressing-of-cats, 1, 3.9068905956085187
with, the-ad-dressing-of-cats, 3, 1.5305841969575522
taken, the-ad-dressing-of-cats, 1, 3.9068905956085187
for, the-ad-dressing-of-cats, 1, 0.3439544012173612
time, the-ad-dressing-of-cats, 1, 1.2630344058337937
we, the-ad-dressing-of-cats, 1, 1.2630344058337937
not, the-ad-dressing-of-cats, 5, 2.8414187978726297
would, the-ad-dressing-of-cats, 2, 1.6601499971153753
now, the-ad-dressing-of-cats, 4, 4.0
shout, the-ad-dressing-of-cats, 1, 3.0
frequently, the-ad-dressing-of-cats, 1, 3.0
i'll, the-ad-dressing-of-cats, 1, 2.5025003405291835
guffaw, the-ad-dressing-of-cats, 1, 3.9068905956085187
often, the-ad-dressing-of-cats, 2, 6.0
back, the-ad-dressing-of-cats, 1, 1.5849625007211563
yet, the-ad-dressing-of-cats, 1, 2.1699250014423126
he's, the-ad-dressing-of-cats, 4, 1.8957247533296493
just, the-ad-dressing-of-cats, 1, 1.2630344058337937
think, the-ad-dressing-of-cats, 1, 1.5849625007211563
next, the-ad-dressing-of-cats, 1, 3.0
some, the-ad-dressing-of-cats, 10, 7.10493382805015
entitled, the-ad-dressing-of-cats, 1, 3.9068905956085187
little, the-ad-dressing-of-cats, 1, 1.925999418556223
trusted, the-ad-dressing-of-cats, 1, 3.9068905956085187
bite, the-ad-dressing-of-cats, 1, 3.9068905956085187
described, the-ad-dressing-of-cats, 1, 3.9068905956085187
myself, the-ad-dressing-of-cats, 1, 3.9068905956085187
rule, the-ad-dressing-of-cats, 1, 3.9068905956085187
he, the-ad-dressing-of-cats, 3, 0.5724670270067344
evidences, the-ad-dressing-of-cats, 1, 3.9068905956085187
easily, the-ad-dressing-of-cats, 1, 3.9068905956085187
memory, the-ad-dressing-of-cats, 1, 3.9068905956085187
remind, the-ad-dressing-of-cats, 1, 3.0
shake, the-ad-dressing-of-cats, 1, 3.0
greet, the-ad-dressing-of-cats, 1, 3.0
pretend, the-ad-dressing-of-cats, 1, 3.9068905956085187
other, the-ad-dressing-of-cats, 1, 3.0
work, the-ad-dressing-of-cats, 1, 1.925999418556223
far, the-ad-dressing-of-cats, 2, 6.0
chuck, the-ad-dressing-of-cats, 1, 3.9068905956085187
waste, the-ad-dressing-of-cats, 1, 3.9068905956085187
if, the-ad-dressing-of-cats, 1, 0.6415460290875238
caviare, the-ad-dressing-of-cats, 1, 3.9068905956085187
in, the-ad-dressing-of-cats, 6, 1.2646025773009235
character, the-ad-dressing-of-cats, 1, 3.0
is, the-ad-dressing-of-cats, 10, 2.46914740470517
play, the-ad-dressing-of-cats, 1, 2.1699250014423126
verse, the-ad-dressing-of-cats, 1, 3.9068905956085187
very, the-ad-dressing-of-cats, 1, 1.0
else, the-ad-dressing-of-cats, 1, 2.1699250014423126
when, the-ad-dressing-of-cats, 1, 0.36257007938470814
dog, the-ad-dressing-of-cats, 4, 5.414547818458802
james, the-ad-dressing-of-cats, 1, 3.0
aim, the-ad-dressing-of-cats, 1, 3.9068905956085187
names, the-ad-dressing-of-cats, 2, 2.707273909229401
i'm, the-ad-dressing-of-cats, 1, 2.1699250014423126
proper, the-ad-dressing-of-cats, 1, 3.9068905956085187
too, the-ad-dressing-of-cats, 1, 2.1699250014423126
more, the-ad-dressing-of-cats, 1, 1.3536369546147005
their, the-ad-dressing-of-cats, 4, 2.2101640921151158
cats, the-ad-dressing-of-cats, 2, 1.2429767534925402
kinds, the-ad-dressing-of-cats, 1, 3.9068905956085187
again, the-ad-dressing-of-cats, 1, 1.7369655941662063
lout, the-ad-dressing-of-cats, 1, 3.9068905956085187
spoken, the-ad-dressing-of-cats, 1, 3.0
may, the-ad-dressing-of-cats, 1, 1.0
including, the-ad-dressing-of-cats, 1, 3.9068905956085187
undignified, the-ad-dressing-of-cats, 1, 3.9068905956085187
have, the-ad-dressing-of-cats, 3, 1.9888950381672883
dog's, the-ad-dressing-of-cats, 1, 3.9068905956085187
off, the-ad-dressing-of-cats, 1, 2.5025003405291835
enough, the-ad-dressing-of-cats, 1, 2.5025003405291835
reach, the-ad-dressing-of-cats, 1, 2.5025003405291835
flat, the-ad-dressing-of-cats, 1, 1.7369655941662063
habits, the-ad-dressing-of-cats, 1, 3.9068905956085187
before, the-ad-dressing-of-cats, 1, 2.1699250014423126
both, the-ad-dressing-of-cats, 1, 2.5025003405291835
opinion, the-ad-dressing-of-cats, 1, 3.9068905956085187
cat's, the-ad-dressing-of-cats, 2, 3.851998837112446
